Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
POSTO DE SAUDE RURAL DE SUCUNDURI,2013290,,PREFEITURA MUNICIPAL DE APUI,--,JURÍDICA,SUCUNDURI,S/N,97-91579830,,SUCUNDURI,69265000,APUI - IBGE - 130014,AM,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300142013290&VEstado=13&VCodMunicipio=130014,1300142013290,13,130014,53ff8291a1bc789162f981d4
SECRETARIA MUNICIPAL DE SAUDE DE APUI,6820662,,PREFEITURA MUNICIPAL DE APUI,--,JURÍDICA,AVENIDA 13 DE NOVEMBRO,S/N,,PRACA DOS TRES PODER,CENTRO,69265000,APUI - IBGE - 130014,AM,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300146820662&VEstado=13&VCodMunicipio=130014,1300146820662,13,130014,53ff8291a1bc789162f981d5
POSTO DE SAUDE PADRE FALIERO BONCI,2013304,,PREFEITURA MUNICIPAL DE APUI,--,JURÍDICA,VICINAL CORUJA KM 17,S/N,,RURAL,RURAL,69265000,APUI - IBGE - 130014,AM,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300142013304&VEstado=13&VCodMunicipio=130014,1300142013304,13,130014,53ff8291a1bc789162f981d6
POSTO DE SAUDE IRMA ELIZABETE,3320138,,PREFEITURA MUNICIPAL DE APUI,--,JURÍDICA,RUA DA MORENA,S/N,,,MORENA,69265000,APUI - IBGE - 130014,AM,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300143320138&VEstado=13&VCodMunicipio=130014,1300143320138,13,130014,53ff8291a1bc789162f981d7
POSTO DE SAUDE ANIZIO FERREIRA DA SILVA,2013312,,PREFEITURA MUNICIPAL DE APUI,--,JURÍDICA,GETULIO VARGAS,S/N,(92)3891557,,SAO SEBASTIAO,69265000,APUI - IBGE - 130014,AM,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300142013312&VEstado=13&VCodMunicipio=130014,1300142013312,13,130014,53ff8292a1bc789162f981d8
UNIDADE BASICA DE SAUDE SAO FRANCISCO,2016664,,SECRETARIA MUNICIPAL DE SAUDE DE ATALAIA DO NORTE,--,JURÍDICA,RUA 31 DE MARCO,S/N,,,CENTRO,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300202016664&VEstado=13&VCodMunicipio=130020,1300202016664,13,130020,53ff8292a1bc789162f981d9
UNIDADE HOSPITALAR DE ATALAIA DO NORTE,2016672,00697295003201,UNIDADE HOSPITALAR DE ATALAIA DO NORTE,--,JURÍDICA,RUA AUGUSTO LUZEIRO,S/N,97 34171115,,CENTRO,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE MISTA,,ESTADUAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,97 34171115,SMS,17/08/2000,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300202016672&VEstado=13&VCodMunicipio=130020,1300202016672,13,130020,53ff8292a1bc789162f981da
VIGILANCIA SANITARIA E EPIDEMIOLOGIA DE ATALAIA O NORTE,7161271,,PREFEITURA MUNICIPAL DE ATALAIA DO NORTE,--,JURÍDICA,RUA TEOFILO BRASIL,003,97 34171146,,CENTRO,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207161271&VEstado=13&VCodMunicipio=130020,1300207161271,13,130020,53ff8292a1bc789162f981db
UNIDADE BASICA DE SAUDE DONA JOANA,7237464,,PREFEITURA MUNICIPAL DE ATALAIA DO NORTE,--,JURÍDICA,RUA CUNHA GOMES,S/N,,,CENTRO,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207237464&VEstado=13&VCodMunicipio=130020,1300207237464,13,130020,53ff8293a1bc789162f981dc
CENTRO DE SAUDE CURUMIM,3697983,,PREFEITURA MUNICIPA DE APUI,--,JURÍDICA,RUA JOINVILE,S/N,97-91548749,,VILA RICA,69265000,APUI - IBGE - 130014,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300143697983&VEstado=13&VCodMunicipio=130014,1300143697983,13,130014,53ff8293a1bc789162f981dd
UNIDADE BASICA DE SAUDE DE PAUMARI,7529619,,PREFEITURA MUNICIPAL DE ATALAIA DO NORTE,--,JURÍDICA,COMUNIDADE DE PAUMARI,S/N,,ZONA RURAL,ZONA RURAL,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207529619&VEstado=13&VCodMunicipio=130020,1300207529619,13,130020,53ff8293a1bc789162f981de
SECRETARIA MUNICIPAL DE SAUDE DE ATALAIA DO NORTE,7018037,97531081000198,FUNDO MUNICIPAL DE SAUDE,--,JURÍDICA,RUA TEOFILO BRASIL,03,(97) 34171146,,CENTRO,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207018037&VEstado=13&VCodMunicipio=130020,1300207018037,13,130020,53ff8293a1bc789162f981df
POLO BASE VIDA NOVA,7159277,,DSEI VALE DO JAVARI,--,JURÍDICA,RIO ALTO ITUI,07,,,COMUNIDADE VIDA NOVA,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,POLO-BASE TIPO I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207159277&VEstado=13&VCodMunicipio=130020,1300207159277,13,130020,53ff8294a1bc789162f981e0
POLO BASE VIDA MASSAPE,7159285,,DSEI VALE DO JAVARI,--,JURÍDICA,RIIO ITACOAI,06,,,COMUNIDADE MASSAPE,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,POLO-BASE TIPO I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207159285&VEstado=13&VCodMunicipio=130020,1300207159285,13,130020,53ff8294a1bc789162f981e1
POLO BASE TAWAIA,7159323,,DSEI VALE DO JAVARI,--,JURÍDICA,RIO BRANCO,09,9734171101,,CENTRO,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,POLO-BASE TIPO I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207159323&VEstado=13&VCodMunicipio=130020,1300207159323,13,130020,53ff8294a1bc789162f981e2
POLO BASE SAO SEBASTIAO,7159293,,DSEI VALE JAVARI,--,JURÍDICA,RIO MEDIO CURUCA,05,,,COMUNIDADE SAO SEBAS,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,POLO-BASE TIPO I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207159293&VEstado=13&VCodMunicipio=130020,1300207159293,13,130020,53ff8295a1bc789162f981e3
POLO BASE TRINTA E UM,7159250,,DSEI JAVARI DO JAVARI,--,JURÍDICA,RIO JAQUIRANA,02,,,COMUNIDADE MATSES 31,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,POLO-BASE TIPO I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207159250&VEstado=13&VCodMunicipio=130020,1300207159250,13,130020,53ff8295a1bc789162f981e4
CENTRO DE ASSISTENCIA PSICOSSOCIAL MARIA FERNANDES,6893279,,PREFEITURA MUNICIPAL DE APUI,--,JURÍDICA,AVENIDA PARA,S/N,97-3389-1219,,VILA NOVA,69265000,APUI - IBGE - 130014,AM,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300146893279&VEstado=13&VCodMunicipio=130014,1300146893279,13,130014,53ff8295a1bc789162f981e5
POLO BASE MARONAL,7159315,,DSEI VALE DO JAVARI,--,JURÍDICA,RIO ALTO CURUCA,04,,,COMUNIDADE MARONAL,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,POLO-BASE TIPO I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207159315&VEstado=13&VCodMunicipio=130020,1300207159315,13,130020,53ff8296a1bc789162f981e6
POLO BASE SAO LUIS,7159307,,DSEI VALE DO JAVARI,--,JURÍDICA,RIO MEDIO JAVARI,03,,,COMUNIDADE SAO LUIS,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,POLO-BASE TIPO I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207159307&VEstado=13&VCodMunicipio=130020,1300207159307,13,130020,53ff8296a1bc789162f981e7
POLO BASE AURELIO,7159269,,DSEI VALE DO JAVARI,--,JURÍDICA,RIO,01,,,COMUNIDADE AURELIO,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,POLO-BASE TIPO I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207159269&VEstado=13&VCodMunicipio=130020,1300207159269,13,130020,53ff8296a1bc789162f981e8
DSEI JAVARI,7158122,00394544006620,SECRETARIA ESPECIAL DE SAUDE INGENA,--,JURÍDICA,RAIMUNDO GIMAQUE,405,97 34171160,,CENTRO,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,DSEI - DISTRITO SANITARIO ESPECIAL INDIGENA,FEDERAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207158122&VEstado=13&VCodMunicipio=130020,1300207158122,13,130020,53ff8296a1bc789162f981e9
CASAI ATALAIA DO NORTE,7159331,,DSEI VALE DO JAVARI,--,JURÍDICA,ESTRADA PEDRO TEIXEIRA,08,97 3417 11 01,,CENTRO,69650000,ATALAIA DO NORTE - IBGE - 130020,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,UNIDADE DE APOIO INDIGENA,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300207159331&VEstado=13&VCodMunicipio=130020,1300207159331,13,130020,53ff8297a1bc789162f981ea
UNIDADE HOSPITALAR DE AUTAZES,2013045,00697295001683,SES UNIDADE HOSPITALAR DE AUTAZES,--,JURÍDICA,RUA FRANCISCO BARRONCAS,99,(92) 3171335,,SANTA LUZIA,69240000,AUTAZES - IBGE - 130030,AM,HOSPITAL GERAL,,ESTADUAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300302013045&VEstado=13&VCodMunicipio=130030,1300302013045,13,130030,53ff8297a1bc789162f981eb
VIGILANCIA SANITARIA E EPIDEMIOLOGIA,3596397,,PREFEITTURA MUNICIPAL DE AUTAZES,--,JURÍDICA,RUA FRANCISCO BARRONCAS,S/N,,,SANTA LUZIA,69240000,AUTAZES - IBGE - 130030,AM,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300303596397&VEstado=13&VCodMunicipio=130030,1300303596397,13,130030,53ff8297a1bc789162f981ec
UNIDADE BASICA DE SAUDE SANTA LUZIA,2013126,,PREFEITURA MUNICIPAL DE AUTAZES,--,JURÍDICA,ESTRADA OTAVIANO DE MELO,S/N,,,MUTIRAO,69240000,AUTAZES - IBGE - 130030,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300302013126&VEstado=13&VCodMunicipio=130030,1300302013126,13,130030,53ff8298a1bc789162f981ed
UNIDADE BASICA DE SAUDE SANTA VERONICA,2013061,,PREFEITURA MUNICIPAL DE AUTAZES,--,JURÍDICA,VILA DE URUCURITUBA,S/N,,,ZONA RURAL,69240000,AUTAZES - IBGE - 130030,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300302013061&VEstado=13&VCodMunicipio=130030,1300302013061,13,130030,53ff8298a1bc789162f981ee
UNIDADE BASICA DE SAUDE SANTA JULIA,2013053,,PREFEITURA MUNICIPAL DE AUTAZES,--,JURÍDICA,COMUNIDADE DO SAMPAIO,S/N,,,ZONA RURAL,69240000,AUTAZES - IBGE - 130030,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300302013053&VEstado=13&VCodMunicipio=130030,1300302013053,13,130030,53ff8298a1bc789162f981ef
UNIDADE BASICA DE SAUDE MONTE SINAI,2013096,,PREFEITURA MUNICIPAL DE AUTAZES,--,JURÍDICA,ESTRADA MANAUS AUTAZES KM 53,S/N,,,ZONA RURAL,69240000,AUTAZES - IBGE - 130030,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300302013096&VEstado=13&VCodMunicipio=130030,1300302013096,13,130030,53ff8299a1bc789162f981f0
UNIDADE BASICA DE SAUDE NOVO MASTRO,6925677,,PREFEITURA MUNICIPAL DE AUTAZES,--,JURÍDICA,COMUNIDADE NOVO MASTRO,S/N,(92) 33172250,,ZONA RURAL,69240000,AUTAZES - IBGE - 130030,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300306925677&VEstado=13&VCodMunicipio=130030,1300306925677,13,130030,53ff8299a1bc789162f981f1
UNIDADE BASICA DE SAUDE MAMORI,6925502,,PREFEITURA MUNICIPAL DE AUTAZES,--,JURÍDICA,COMUNIDADE MAMORI,S/N,(92) 33172250,,ZONA RURAL,69240000,AUTAZES - IBGE - 130030,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300306925502&VEstado=13&VCodMunicipio=130030,1300306925502,13,130030,53ff829aa1bc789162f981f2
UNIDADE BASICA DE SAUDE GILBERTO PINTO,6925383,,PREFEITURA MUNICIPAL DE AUTAZES,--,JURÍDICA,COMUNIDADE NOVO CEU,S/N,,,ZONA RURAL,69240000,AUTAZES - IBGE - 130030,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300306925383&VEstado=13&VCodMunicipio=130030,1300306925383,13,130030,53ff829aa1bc789162f981f3
UNIDADE BASICA DE SAUDE CIDADE NOVA,6925332,,PREFEITURA MUNICIPAL DE AUTAZES,--,JURÍDICA,FERNANDO ONETE STONE,S/N,(92) 33172250,,CIDADE NOVA,69240000,AUTAZES - IBGE - 130030,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300306925332&VEstado=13&VCodMunicipio=130030,1300306925332,13,130030,53ff829aa1bc789162f981f4
UNIDADE BASICA DE SAUDE DANILO CORREA,3596362,,PREFEITURA MUNICIPAL DE AUTAZES,--,JURÍDICA,AV AUTAZES,S/N,(92)3171231,,CENTRO,69240000,AUTAZES - IBGE - 130030,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1300303596362&VEstado=13&VCodMunicipio=130030,1300303596362,13,130030,53ff829aa1bc789162f981f5
