__v|VCodMunicipio|VEstado|VCo_Unidade|url|Data Expedição|Órgão Expedidor|Número Alvará|Dependência|Natureza da Organização|Gestão|Esfera Administrativa|Sub Tipo Estabelecimento|Tipo Estabelecimento|UF|Município|CEP|Bairro|Complemento|Telefone|Número|Logradouro|Personalidade|CPF|Nome Empresarial|CNPJ|CNES|Nome
120070|12|1200702001225|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200702001225&VEstado=12&VCodMunicipio=120070||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|XAPURI - IBGE - 120070|69930000|SIBERIA|||S/N|RUA SAO JOAO DO GUARANY|JURÍDICA|--|PREFEITURA MUNICIPAL DE XAPURI||2001225|UNIDADE DE SAUDE DA FAMILIA JOSE FRANCISCO SILVA
120070|12|1200702001934|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200702001934&VEstado=12&VCodMunicipio=120070||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|XAPURI - IBGE - 120070|69930000|AEROPORTO|||24|RUA MARIA ROSA C DE DEUS|JURÍDICA|--|PREFEITURA MUNICIPAL DE XAPURI||2001934|UNIDADE DE SAUDE DA FAMILIA JOSE RAIMUNDO DE MELO
120070|12|1200702001217|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200702001217&VEstado=12&VCodMunicipio=120070||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|XAPURI - IBGE - 120070|69930000|JIQUIA|||S/N|RUA PETRONIO RODRIGUES|JURÍDICA|--|PREFEITURA MUNICIPAL DE XAPURI||2001217|UNIDADE SAUDE DA FAMILIA JOSE FADUL
120070|12|1200703856135|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200703856135&VEstado=12&VCodMunicipio=120070||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||UNIDADE DE VIGILANCIA EM SAUDE|AC|XAPURI - IBGE - 120070|69930000|PANTANAL|||S/N|RUA PETRONIO RODRIGUES DE OLIVEIRA|JURÍDICA|--|PREFEITURA MUNICIPAL DE XAPURI||3856135|VIGILANCIA SANITARIA E EPIDEMIOLOGICA DE XAPURI
120060|12|1200607003609|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200607003609&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|ESTADUAL|ESTADUAL||UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA|AC|TARAUACA - IBGE - 120060|69970000|COPACABANA|||2231|AVENIDA AVELINO LEAL|JURÍDICA|--|SECRETARIA DE ESTADO DE SAUDE||7003609|AMBULANCIA DE SUPORTE BASICO DE TARAUACA
120060|12|1200607325495|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200607325495&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|ESTADUAL|ESTADUAL||UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA|AC|TARAUACA - IBGE - 120060|69970000|CENTRO|||1221|AVENIDA AVELINO LEAL|JURÍDICA|--|SECRETARIA DE ESTADO DE SAUDE||7325495|AMBULANCIA USB DE TARAUACA
120060|12|1200607564511|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200607564511&VEstado=12&VCodMunicipio=120060|01/09/2014|SES|100|INDIVIDUAL|EMPRESA PRIVADA|MUNICIPAL|PRIVADA|OUTROS|CLINICA/CENTRO DE ESPECIALIDADE|AC|TARAUACA - IBGE - 120060|69970000|CENTRO|||611|AV TANCREDO NEVES|JURÍDICA|--|A L BENTO DA SILVA ME|20125111000131|7564511|CLINICA SORRISO POPULAR
120060|12|1200607780818|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200607780818&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||FARMACIA|AC|TARAUACA - IBGE - 120060|69970000|SENADOR POMPEU|PREDIO|68 3462 1952|661|RUA JOAO PESSOA|JURÍDICA|--|MUNICIPAL DE TARAUACA||7780818|FARMACIA MUNICIPAL DE TARAUACA
120060|12|1200602000121|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602000121&VEstado=12&VCodMunicipio=120060||SES||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|DUPLA|ESTADUAL||HOSPITAL GERAL|AC|TARAUACA - IBGE - 120060|69970000|COPACABANA||(68)-34621977 /1888|1221|AVENIDA AVELINO LEAL|JURÍDICA|--|SECRETARIA DE ESTADO DE SAUDE|04034526003240|2000121|HOSPITAL DR SANSAO GOMES
120060|12|1200607105312|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200607105312&VEstado=12&VCodMunicipio=120060|13/09/2012|SES|252|INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|AC|TARAUACA - IBGE - 120060|69970000|CENTRO||68 34621728|274|RUA QUINTINO BOCAIUVA|JURÍDICA|--|D I SARAIVA LTDA ME|11643088000186|7105312|LAB CLIN
120060|12|1200606670830|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200606670830&VEstado=12&VCodMunicipio=120060||||INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA||CONSULTORIO ISOLADO|AC|TARAUACA - IBGE - 120060|69970000|CENTRO|CASA|6834622987|1200|RUA BENJAMIN CONSTANT|JURÍDICA|--|AGUIAR VAZ LTDA|11762830000172|6670830|ORTOCLIN
120060|12|1200602002582|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602002582&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|RIO TARAUACA||(68) 4623272|S/N|SERINGAL ALAGOAS|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2002582|POSTO DE SAUDE ALAGOAS
120060|12|1200602001179|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602001179&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|CONJ ESPERANCA|||S/N|BR 364 SENTIDO FEIJO|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2001179|POSTO DE SAUDE ESPERANCA
120060|12|1200602001187|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602001187&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|GREGORIO|||S/N|BR 364 KM 102|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2001187|POSTO DE SAUDE GREGORIO
120060|12|1200602001195|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602001195&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|SERINGAL JOACI|||S/N|RIO TARAUACA|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2001195|POSTO DE SAUDE JOACI
120060|12|1200602002418|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602002418&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|RIO MURU||(68) 4623272|S/N|SERINGAL PARAISO|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2002418|POSTO DE SAUDE PARAISO
120060|12|1200602001160|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602001160&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|SERINGAL SACADO|||S/N|RIO TARAUACA|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2001160|POSTO DE SAUDE SACADO
120060|12|1200602002574|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602002574&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|RIO MURU||(68) 4623272|S/N|RIO MURU|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2002574|POSTO DE SAUDE SAO PEDRO
120060|12|1200602001152|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602001152&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|COMUNIDADE TABOCA|||S/N|RIO TARAUACA|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2001152|POSTO DE SAUDE TABOCA
120060|12|1200602001136|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602001136&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|ZONA RURAL|||S/N|RIO TARAUACA SERINGAL TARAUACA|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2001136|POSTO DE SAUDE UNIAO
120060|12|1200602001209|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602001209&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|SERINGAL VITORIA|||S/N|RIO MURU|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2001209|POSTO DE SAUDE VITORIA
120060|12|1200606359272|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200606359272&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|MUNICIPAL/SEDE|SECRETARIA DE SAUDE|AC|TARAUACA - IBGE - 120060|69970000|CENTRO|PREDIO|6834621344|408|RUA CEL JUVENCIO DE MENEZES|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||6359272|SECRETARIA MUNICIPAL DE SAUDE DE TARAUACA
120060|12|1200607706324|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200607706324&VEstado=12&VCodMunicipio=120060||||INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|AC|TARAUACA - IBGE - 120060|69970000|COHAB||6834622395|751|RUA JOSE GAUDENCIO DA COSTA|JURÍDICA|--|LABORATORIO DE ANALISES CLINICAS TARAUACA LTDA EPP|13014448000106|7706324|TK ANALISES CLINICAS
120060|12|1200606612385|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200606612385&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|POLO-BASE TIPO I|UNIDADE DE ATENCAO A SAUDE INDIGENA|AC|TARAUACA - IBGE - 120060|69970000|CENTRO|||001|RUA DR SANSAO GOMES|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||6612385|UNIDADE ASSISTENCIAL A SAUDE INDIGENA DE TARAUACA POLO BASE
120060|12|1200602000156|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602000156&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|TARAUACA - IBGE - 120060|69970000|CENTRO||(68) 34622626|91|RUA JUSTINIANO SERPA|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2000156|UNIDADE BASICA DE SAUDE JOAO WANDERLEI
120060|12|1200603810771|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200603810771&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|TARAUACA - IBGE - 120060|69970000|AVELINO LEAL||6834621344|S/N|RUA EPAMINONDAS JACOME|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||3810771|UNIDADE DE S DA FAMILIA DR JOSE LEONCIO GOMES RODRIGUES
120060|12|1200602000164|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602000164&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|TARAUACA - IBGE - 120060|69970000|SENADOR POMPEU||(68) 34623272|245|RUA ANTONIO PINTO|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2000164|UNIDADE DE S DA FAMILIA MARIA DA LUZ
120060|12|1200603462366|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200603462366&VEstado=12&VCodMunicipio=120060|13/04/2005|SMS|40|MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|TARAUACA - IBGE - 120060|69970000|TRIANGULO||(68)34623196|S/N|RUA CAPITAO HIPOLITO|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||3462366|UNIDADE DE SAUDE DA FAMILIA MARIA ESPANHOL DA SILVA
120060|12|1200602000113|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602000113&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|TARAUACA - IBGE - 120060|69970000|CORCOVADO||68 3462 1344|1805|RUA CEL PINHEIRO CAVALCANTE|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2000113|UNIDADE DE SAUDE DA FAMILIA MARILIA VIEIRA LIMA DE SOUZA
120060|12|1200603901009|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200603901009&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|TARAUACA - IBGE - 120060|69970000|COHAB||6834621344|S/N|RUA FLORIANO PEIXOTO|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||3901009|UNIDADE DE SAUDE DA FAMILIA 24 DE ABRIL
120060|12|1200605371643|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200605371643&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||UNIDADE MOVEL FLUVIAL|AC|TARAUACA - IBGE - 120060|69970000|TARAUACA||6834621344|S/N|RIOS TARAUACA E MURU|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||5371643|UNIDADE MOVEL DE SAUDE PADRE HUBERT GROSSHEIM II
120060|12|1200603900975|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200603900975&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|TARAUACA - IBGE - 120060|69970000|SENADOR POMPEU||6834621344|243|RUA FLORIANO PEIXOTO|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||3900975|USF MARIA FRANCISCA DA COSTA CABRAL
120060|12|1200605174678|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200605174678&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|TARAUACA - IBGE - 120060|69970000|CENTRO||6834621344|S/N|RUA JOAO PESSOA|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||5174678|USF PADRE HUBERT GROSSHEIM
120060|12|1200602000148|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200602000148&VEstado=12&VCodMunicipio=120060||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||UNIDADE DE VIGILANCIA EM SAUDE|AC|TARAUACA - IBGE - 120060|69970000|CENTRO||(68) 34623282|S/N|RUA FLORIANO PEIXOTO|JURÍDICA|--|PREFEITURA MUNICIPAL DE TARAUACA||2000148|VIGILANCIA SANITARIA DE TARAUACA
120045|12|1200457549660|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200457549660&VEstado=12&VCodMunicipio=120045||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POLO ACADEMIA DA SAUDE|AC|SENADOR GUIOMARD - IBGE - 120045|69925000|EDILIO RODRIGUES|ANTIGO CORREIO||S/N|RUA COSTA E SILVA|JURÍDICA|--|SECRETARIA MUNICIPAL DE SAUDE||7549660|ACADEMIA INTERMEDIARIA DA SAUDE
120045|12|1200457081243|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200457081243&VEstado=12&VCodMunicipio=120045||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|ESTADUAL|ESTADUAL||UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA|AC|SENADOR GUIOMARD - IBGE - 120045|69925000|COHAB|||153|AVENIDA SENADOR EDUARDO ASSMAR|JURÍDICA|--|SECRETARIA DE ESTADO DE SUADE||7081243|AMBULANCIA SAMU DE SENADOR GUIOMARD
120045|12|1200457241216|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200457241216&VEstado=12&VCodMunicipio=120045||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|ESTADUAL|ESTADUAL||UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA|AC|SENADOR GUIOMARD - IBGE - 120045|69925000|COHAB|||153|AV SENADOR EDUARDO ASSMAR|JURÍDICA|--|SECRETARIA DE ESTADO DE SAUDE||7241216|AMBULANCIA USB SENADOR GUIOMARD 15
120045|12|1200455250587|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200455250587&VEstado=12&VCodMunicipio=120045||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AC|SENADOR GUIOMARD - IBGE - 120045|69925000|NAIRE LEITE||068 32322668|S/N|RUA JAMIL BESTENE|JURÍDICA|--|PREFEITURA MUNICIPAL DE SENADOR GUIOMARD||5250587|CENTRO DE SAUDE ILSON ALVES RIBEIRO
